address,amount,points
0xAcF1f5491537108F1DF607b92Cd1D75F40625b87,100319982837325824221,51.055572
0x94bc2bCACcF245c8c8F0AFd110D66D68a4E09A39,100183574124217457779,50.98614989010167
0x12825f4E292A8Fc5fd9bcE86b82A7571072B05D2,100175807973959322794,50.982197484684
0x8a79e7DcF4dacEC0DC5b1831CfE8f93EA0Bf72AE,100148539862550748580,50.96832
0xac63F8F600fe456508FfF5A273Ad6cB2E8575962,99999982729662107772,50.89271522835038
0xab1ef0eb393DD1875ff78CD0c82Ed70419C4b657,99926354967094852100,50.85524405434663
0xe886f4B57579f79Cec382bd341E4C5C2A96e006E,99894574285948763759,50.83907
0xEaD025972fca5E9A2e08B2774D515654979fB4d5,99872012303304629199,50.82758759244
0x70efEC5051DE83Fe7AeF08C8Bd3210411D78F8E4,99866460860050622728,50.82476231174574
0x1BB1f2aaB0429FEa1736768876B507f31A2442ab,99820261109104762909,50.80125
0xe63BEbE01ab3f0b414f44e2E0706C3FBC423fB0d,99819042860304037390,50.80063
0x3Ce6972Bfa7D7127027D8473757FC15d69B1c132,99818956166229682481,50.800585879024
0x8BF99874F6a9714C6d91A28C5eF6495ca3C33376,99817804962329120144,50.8
0x9FEfB01133F63D81b10BCa1Ee47BE40ef6535443,99815997238302230699,50.79908
0xA026894120bD03771545C52C8137ea1457CAcAC7,99806860372296839046,50.79443
0xF5bFB841185D625e6Ecc1d7c65ecbC6fC270E50f,99777013276679156206,50.77924
0xb6B6d664e8D089173A5972E59C5Dce3BB31414e5,99733156319853193850,50.75692
0x6A5485fC8fF33198458FA6c40FA634C1934D09ff,99706354846237317702,50.74328
0x2E5eFeE527FCc2b4d0007C79A0671B9736c7d13F,99693563233829735282,50.73677
0x7B10053aAe8363d050d399061128310FaDe768a6,99675898626219293419,50.72778
0x6Fa3aa61796BA002900987AE2e707835b270BA55,99641178535398736926,50.71011
0x1268f6fC051704f242e474D25aD929b59Bdf47E7,99610113190980328568,50.6943
0x68FaAC7d831cF5F4D8891AEcF44C530cc8CcB1aE,99607676693378905952,50.69306
0xFfd4EF42D12cb87f9cd1aD5849fcba705bBAfdD6,99583920841764836496,50.68097
0x8E8661BEb2CDD406804E1420f1526e45c9A1f9bb,99512653286922628126,50.6447
0x82DE61d77E7c7be7E2721c8319Fc2952c53f52e1,99462095961692682522,50.61897
0x07623a5FC5326C7A39649cAAed070cd4f8e32c09,99419204268303658978,50.597141248857
0xA3c01F186754A83C1051f13D5e0261253dCfdFc1,99401138328555944668,50.587947
0x851A262b77b422C0FE507B7258c92323c9f8d4ea,99399939058263825586,50.58733665868
0x16437dCA33e9d53E3E0A566C91E3839B35e00852,99353671818428495044,50.56379
0x6dd2ec320990DdE1aA306033ac8C335A32aE7fB9,99261438594709360927,50.51685
0xb9217319eAF9f838F1A8680F050932e2fd7e0594,99169716249519581197,50.47017
0x3319CD2692A88E5601D47Cae079cdA7384F592a5,99166144029649075264,50.468352
0xa3B6b539e09fF32FD701316c0e84E82F727A1761,99086690542651709279,50.42791595614
0xD855BEBf932893C2Ac75A0F74080A1B7B1CD0bc8,99083829709068709235,50.42646
0x8668BE456ffC26c8dB5c7c725d9Ce3afbcdD1097,99011343905425803769,50.38957
0x13bc07CBB3fe1F2c265f5B8C207a13267Ef217a9,98928734847232348670,50.347528
0xA7D14c81c5614BA4B181A9aAcB7E99F8DA61DFF6,98888893483025213982,50.32725164446917
0x5Dc86de9f33e943e6Ac55a86F8aBfb9D614780f4,98865794612418326892,50.315496
0xf6ac53D19B7b9AD01E5A49560f579be5C04a2Dc9,98718524974259551641,50.24054646949
0xBcCFB5dC679964c72E8b8C8c6fF2Dda7523584A4,98715312544641065529,50.23891157655
0x6fB0732d8500C482AF3304dCC459D44D19aF1a91,98651457521170243581,50.206414015683556
0x5CA109bf3a55A82F557898ebf3bD6EcD067381D8,98407313408817458367,50.0821624263784
0xD081A0Ea449E40C0251306812c85e8AA16273B1A,98343893929504133666,50.049886525798016
0xE8Cb7E8422432e50DE98757D29bbDDAe5bdcAb96,98265340583088431003,50.009908588
0xAE1Ed7b86d31128988de4e5078D9E31AAF767eE0,98236997458843418940,49.995484
0x48A800082207F22843f814fa08ecccf9cB6576ae,98228588364391541177,49.99120438276822
0x81e516e9D8eb6EbE3b389Bb878b55698dBF5EAA5,98210247316817842034,49.981870124044576
0xD088996a9D096CC4409E00Cb497368c5FEE82638,98207838378969057658,49.980644149953434
0xd07E172620d11F685287a342901421e6Ab2b047d,98108091016387731997,49.92988
0xbEDe12217125794145e7cdc6E09537AdA8DAC9C1,97786236363486565892,49.7660793997609
0x235997Ddbe2c04a68B652c8AA464A096d7506a76,97532030251041291535,49.636706984518
0x8FFfb4AeCFa454Be4787f3EFC60Ef4C523699493,97451837434968382468,49.595894675952
0x5820C0E5084Dc1c100A4f1fb641b544d6eC129aD,97000747229727707577,49.366322582728
0xfBb1D8bfAa0736fDbcfeb69DCA5AF62c06232c02,96724543537665297777,49.225755
0xd813B1186F5382Ed42099988377D6304634cfa68,96602021111908882745,49.1634
0x8eD876fdEd3699C590Be3E12cef56E23376eff3B,96551434742680456225,49.137655218718
0x3C3E6386Fea327FBAAbbDc17289401bB33245218,96534820936127147206,49.1292
0xC8FA482Ea85cae6FAeC833a06a88f28695e6c811,96489911280687906014,49.106344253
0x1dc68906d71c6130e353baCC9895ED3D2F3dc2c7,96474238009832276930,49.0983676985189
0xd4F0da87C42c225c0238c452Aed2EEca3fF4EDED,96328504606972728652,49.0242
0x60a3affdB40a963890Ca7fa9a66D7F91C1ae20CA,96234778046014014308,48.9765
0x86D4Fb816B4aa76F8ee6Ab5eEe865Cc3E188e070,96225935917621697513,48.972
0xE2acfAC43db7f9C7d0d3e23a559f2cdDdFF81d24,96187524495601522290,48.952451381
0x15Ad877866A67f482b147Ec031D40baef7C37163,96149304138221467042,48.933
0x2B41aDc0C46Fce90E221808876580d8A0989A7B0,96133381305132047601,48.9248964365
0xe71d2393272D39fd0b6D7A7C91aead243a16A941,96093303991736704006,48.9045
0xc56ee2c25840bD26211bbF2f02941FaA24008a83,96054398626810439055,48.8847
0x2e9697A5473F73Fe5d8Fd145b9cbFAA136BF41B9,95917342182404468076,48.814948242
0x60c03E573b1eA0d85131eEB9B40F66aF16fdDCb6,95915205841658348618,48.813861
0xd9327a53Dad8f79d9c010e0B79fC1abC24262B61,95914927920598444189,48.813719558402
0x2258B22b54434B4a94bf5564Fe276652A8E98F9D,95891115236051263082,48.8016006345742
0x2B2F446E4A1a5FEA319C55E4407bC827B99Bb1E0,95874409892642049158,48.79309883025674
0x21046b7bc561Fc45383bdB31087ed5B46F836f49,95755643129212913323,48.732655189119995
0x348a03cd8f9Eab2c55F9eca9cE48caC41EDe5dcb,95747871509209588226,48.7287
0x9387F71F3928ebe9cE8B3D8cF37a8FB52739aE7d,95670180005412859714,48.68916067738754
0x572E311c231E8cf4F7EaEa8F54bc69DDDA674D64,95627029087847702726,48.6672
0xF9Cd5509bcFF4276df526A3c4D18D2cc3F2BCf2c,95575384728246987720,48.6409167785977
0x76cceBa7B761e110C064e57bb8DBFE2190E18105,95049727931521616142,48.37339571576
0x1Bc467B322875A3aBafd99e21edD410E9eacD339,95028624883949902369,48.362655800000006
0x5600b66D816157302F5aBBC6BEc28665036D5EDB,94872728539725116548,48.28331590378
0xb03E9587e4eDF27a1fe39B9b11696c781e1F94bD,94670507287539408026,48.1804
0xc4a07E1494DBcAd5128110A7998E822B140dbc4B,94612412818208738940,48.150834142054
0xE2562A208a3c91afD16A4c91DCFA934E38fCDC53,94287867012315999204,47.98566394075
0xe3037CF85c662DC23467D31689469Ed0C56E3B5f,94226058686357532679,47.954208
0x0fF91168Bb997db94d517490f31EFc2b3F1776B0,94059096968056792321,47.869236633490004
0x0C51F61bF196e6b2D6bEAa14175DDF2d97eC1068,94035470239824675787,47.85721234789642
0x03401Da3f7DF4C13f0869091B9B35edB5CC223FF,94029261088089498344,47.854052341439996
0xD225CDe411338DaFe793E213785c1618E96a47D8,93911877610130602534,47.79431269196
0x966a061Fadb7e6f1e8A0D1278594705aaeaC5cf1,93815479167455478660,47.745252898572
0x469e8c64234D20386348A094c7597DFf33a08d14,93746798995551458233,47.71029968823
0xA957916C1A4ED7ea200Afb69786d077B96c5b0FC,93640061293515458374,47.655977964109994
0x66977FDDAc245688668dc29a7AB9A52b6edfaCF6,93458624556838543640,47.563639866446294
0x160f71E7C4F5DeE45db17F91cb6b5Eb25C81303E,93428375895898426506,47.548245498914994
0xB907788594bDF59fd9e03dd93A6fb3bAe1E20f33,93411078202731275155,47.53944223167
0xf95Ab5c42622585A8bcaa53FfD03C3b62Dc575B6,93186503405692960200,47.42515
0x4E5E47382Fa2c8CfCAb20f113497c6ab71472949,93074817499510714924,47.36831
0x168611E45F28B1f1b97788509e7F02e1Fbf2FA72,93044046892705395635,47.35265
0xfc4edBE1A5be995E58100334993Cca085cADF7bC,93042337414549535879,47.35178
0x15BD68F81De417a0Db4d56d2d3405c16e2A83738,93021317343239772413,47.34108231312
0x96c6b08035e5C23AAB12E37ABef0d1433bf7DE0b,93001866913908159518,47.3311834598
0xBD4d05947CB0e759870cad62020C1d819b8fc266,92990452671278930552,47.3253744408
0x01CeD6234FDD0F965f7c1e9aEC2FC05A323FFAaD,92837200035847430968,47.24738
0x0F1a9c408ae096C538d0fC869F9750098e97ab51,92763769714797945198,47.210009309362974
0xB6eEd734ef0C3E10De161c0CfFBe076990F5FcD1,92633474031992832920,47.143698287106
0x95ca21CD42dF272288D4aDCfadAfb2Ea6Ac6A74B,92467630998074639592,47.05929624955144
0x09Df4CFF46aE1408f98eF6dc12E8b3dE9737ae64,92417985595233460572,47.034030351696
0xAAa69Edd974cC15CF81AAFE189477f17aba4d7e5,92244404967626877578,46.94569044194
0xd9e6e993cE6e5eDCaA680A619ff38bD7Ad0DCe26,92066231392574223946,46.85501305611599
0xf3719b0551fd1ccc75f20f704184469F4Cdc500c,91756099486249311781,46.697178480939236
0x474D2231587214DE8326E2Cac00D128fc2b0b1f1,91733225371173091389,46.68553722068201
0xdE202A54FF0B28114999942601023d59232123f2,91610427350386729017,46.62304196286401
0xF51Ffd34C1aD7FBbba984bE4B9BF9606CF69D6A2,91551283291948152510,46.59294194043
0x4936299a0e86E71e12d60f1BFB65025C0Ed492E0,91486854824376635520,46.56015253824
0xF36a8d525a1e2eD3D1aBDdfBa5A950C1ABaBf6CD,91262060819372663900,46.445748745665
0x9a1636F2705acb3E357bd4be05f2b3152E22bE82,91096076884939066076,46.361275
0xC3FE8992d4d6b0A1e1A754252707643397f5DB7f,91030923904533722180,46.328116873493
0xA846bc000158aeB6cCED228168e4Fffbc7A001E6,90719186301185843035,46.16946511536179
0xe76d0d3c7aF5fa2C0806F221cBA88d7E044178AA,90504493302391352927,46.060202
0x44Fda37c70b06a30A0FC4F1E5d4E5e853278adAe,90287292749585930096,45.949662722095816
0xF0836B442574C685418eec518451414f7771B3EC,90234776944111416697,45.92293599815
0x3D3dc6eD8e0a720fd547cEc4323dcD3454D935D5,90168989874998132450,45.889455166626846
0xbAc93bf14984256ADFa4C20767b824F51274689d,90123770427069089806,45.86644175779
0xF4E41c4c52AC4277409CDFE6D4f667C2F2a6033D,89863747583127405960,45.73410904943979
0x3A919095A472c877448EbBFeEBAbaE2980a39b01,89835631482612100740,45.7198
0x00d84d2295111Bf4aec5c9F2BB614D9F0B58439f,89811973876869060973,45.70776
0x73b753c6090cd598959848C05A141D741FdBcb24,89788866448003759047,45.696
0x5289ac12066601b2b3E8794C6C8c624C79fdFDA4,89594212098718514881,45.59693509922982
0xD56072F82453c3EC89dB44eC3C8d5E7ff7EC17dC,89577619813267901350,45.58849083318721
0x564b2064BA7fF4CA1d98F441d1ea7fD612810e11,88896220355037627314,45.241708087452
0x8eE26a82C1D31D8f9b2353f5Cd611d5E5720cB86,88845161778976816436,45.215722987250004
0x0137E76b25a8672Ce5B404a08795dDd205787f35,88479445478970376371,45.0296
0xC8499D0311CA31A60e11D58A5A7e4F1C24B95575,88336467186425650766,44.95683445217
0x4BDBC30c9238876ed2A2723fc72A0D0dC7378193,88180778031051588073,44.8776
0x469F54E2855dE041aCa9670b659e2B227149b1D7,88135398092773584722,44.85450491325277
0xf04D30BAE4500B87020628F8369c56f90B81C6BC,88106286046722331662,44.839689
0xcc53a8D357f15adee7B212A8B425a43bD75EE57e,87966627397483549089,44.76861290907607
0x5DdcA0DFe8bf493d769f597538a8C4D47699cd85,87870795148902956839,44.71984126728599
0x7954c617287a2089EdDD9ABABdF6AEa8C5a7Bf96,87223806936284390190,44.390571341811
0x16C2280d68ABEC5d777980b2bf63B4eBB6fa502c,87201398213937807213,44.37916693259126
0xfDc9E1bF830774795d090D5ceA5bDf3f8DA9832b,87192040397170899269,44.37440448473
0xF9cD810B52213c89B7f73a2da4d1260B65Fc45D5,87121880103299460529,44.338698
0xF29E367153f1A328f82b3552C92cb4B5bB75Ea2C,87095581650252711370,44.32531400087
0x54728D17631697d8FcDEC5E4457121C48e8Faaa8,87093979744684219213,44.32449874749
0x14EaeA2c9426447F3F6B48a1E158357Af5345402,87059307388188088339,44.306853040788
0x57cCAD7d691741B1123AfAd45cB6caA8E55C8eE2,87028825544098538103,44.29134
0x2598d871253d77102842D85B8EbE7c534F94FC15,86990619900727509162,44.27189610735999
0xca587F0B9f545B78B469950056D4625222280a80,86933795379642987200,44.24297656067007
0x84800169B0C02335D776eA608162AB57F257a1Df,86931854562636573291,44.24198882602731
0x343589aC8DFa4494D6a92143c750E872748ff79d,86658296946950883921,44.102767903647
0x2dd721103fa776533cDABD31dA2D3e7AD3F4Af24,86634206464640016065,44.09050760097
0x4257b17C8b25Cb08d06916D6771956D33bE7Ed49,86632728531704572106,44.08975544064
0xe3A652De6015903255f19F0299053D795dce665f,86526496370460463936,44.035691
0xEa35B3C57DcC641669FeD99A260e329843a36912,86383051504010367694,43.962688
0x155cB0f1117e977600edBB904F7D32a341295608,86279017943636702626,43.909742487233245
0x177C42C0898EaD8551792147713F5a8dDd04A92c,86054379191566695795,43.79541770710546
0xE0a2CB51A5e6c65B7714ABbF1d46068F73A56cCc,85669189360166043912,43.5993841092665
0x6BE888db18762E85fFC754f70950fb7C96B875BE,85497517944275372770,43.51201584936
0xed3D295901E516d4D061Ea142F9CFbf3F9428952,85435739805769642885,43.480575271827
0x07cb658679F280F5163664630Ba76Bc23E4aa51D,85422840950159709905,43.47401069284
0x09580EBc98839927A6457cfB6cE069eDF7C1225C,85236211732185509504,43.37903
0x542D69713931732d39b9cC901124DEA874966EB8,84469214768852850739,42.988684352227004
0xbfAfa7f4542A5882C62B4E16470BC72Ed3D58E79,84417189629030573883,42.96220734139743
0x3189b308fabdE46355E5EcF7bB420cBC4C857428,84396252763097180605,42.951552
0x1Aec47dd94Cb12C4584c9D5a26Ec7e454224F569,84113581191298493422,42.807692737088004
0x67f8C54d2434d31B356d9b27230643d875Ff2ecB,84079729483376510757,42.7904646808
0xB519b93c132039d406Cb1505baCd6ea97F839b2D,84061163332866044584,42.78101586106
0xfD8B86EE7b992a7396FF54e14EB3D395e9E6a798,83895587874514291116,42.69675
0x67722d8Afb34DFB502249fd524f55fcdBb561372,83792878235545416032,42.6444782669
0x5D41C62Fa4B89203039a09014d99F75cd111600a,83782137926286083029,42.63901223095
0x5DAF59E2aF6f15a252c909e2fDC2e2e84e04CCCb,83420844176542871651,42.45514
0xDDC8a7fa9A58B054C048D75e6E3964013023E08f,83317708704556025623,42.40265154887739
0xb9548f43fF9131f33bBcE8Ed4ADc74333e706f66,83293455213825410510,42.3903082867752
0x35759886968225163424184f3ba547f77c63Ab99,83287924644938541974,42.387493629615
0x1F50C21CA35bE7c07922cdAbBda8D598fefD34c8,83231632430112242105,42.35884498808
0x766A9E162bca5F82bd705668991D9f5C110a6c18,82953490980490116158,42.217291227745
0xf406a41bCF98bfa8C5d184aB651028Ac480d37Ed,82914489220344421483,42.197442169592
0xbB0c72Eb69cEE685514339a01dDed71859dD29fb,82825082963221731802,42.1519408899
0x27746651d953ec81f21940Fb6C82d23F1Bd78929,82677475298442615781,42.076819328435
0xf93580984a81dB87cc311D6f76C077e8b7117516,82660652423266938627,42.068257709
0xf2913Bd01A1E94c886FF5289d5AEFC29dB722Bf2,82585181844594103495,42.02984867568148
0xE4a6CAAA19f175A2C888B920f0C7ed0E590aA287,82288801950756621295,41.87901287426683
0xCB9d11Dd11fE5285f7861efe83cF7128ac6c644D,82105154880386933769,41.785549877577
0xed5B4bE462309a4a4Fc2380DAca361CAFa7E1c0d,82099568156105860339,41.782706641407
0x01a183aeEb66a6f643095c5dde49821F67f45233,82060931800091267974,41.76304354737
0xabc3e299aDd48ECbabCa3df4899bfDb93Bd4411f,82051102999052304199,41.758041402783
0x8B9869A87d5D5128Eb742FBaed44441e90327e10,81976494672533206653,41.72007119307341
0x9b2467b1e966aDFC45b57887EC38d76a536AcA7C,81843736012906504129,41.65250669482
0x3bE16279A50ea236FF573aDf89547D1b068FFb9A,81586000337939708515,41.521337989064
0x8fE99141984740323e6B2bbAC0493f36099e2391,81460986203381153814,41.45771489058
0x0296CD430220B8cB54472C48e08F203316c49d62,81291087935144261678,41.37124903381536
0x8cc26E6A927cEFD486Db044D2bB0757855a80240,81107987038868870400,41.278064
0xa400ED07Da2B47A9F0a5dEd8A04E0c2327496c48,81055500696890561585,41.25135227083
0x8e9CF798D01028B2c6d25911f4CC8EefF5260C94,80965667851306747593,41.20563388864978
0x6E15DfC72D0B362D637763FDEdE0891ca2140f58,80917957918072801249,41.181353004
0x78C2aF9ada71B08F75dF33cbC95d1bCd248C6948,80475649104102188858,40.95625
0xb36cE260b0422Ff117706fEa2Cc296a103621054,80444901150674894552,40.94060152892115
0x6D197F84a133Ba600B6c6B7405F9B857D08dFC5e,80380376314987714181,40.907763082372
0xBF56948A25081b8DD73606bE216A9eF91BFc1127,80369416492998112744,40.902185330414
0xC0e935986a3027266d495e098D8bdCCCfBb7Ca19,80356166059600880658,40.895441823914
0x434d01bc3a3abBa733222f715aD66a177e8C601c,80284560884956803761,40.859
0xF850E08A09310d95fa5c2a974aE7aFb34Af591e2,80209110922509026409,40.82060145884
0xAd7C51eeC28A0931E2C739F2393c48bd7253ccf1,80208911564266855976,40.8205
0x906Ccdc017E94c9e6241c184a0F66baFFb4Ac52a,80101823564848587012,40.766
0x15d794a6863867a0F3EAa099694e05dFc4DD7D9c,80058595381597200458,40.744
0x6d7Fa19B32cF3d8c2C7DE1F5137dD6430Ee16Be0,80003188170112125022,40.715801760773005
0xEDE3b038cae41cF9A3ca39a0Cea4544a307e0496,79901151461298994150,40.66387250016
0x211370310a5AfA44F6648c5A377C6B895464C91E,79861612410190232936,40.64375
0xd8Fe9D589DE64216Df6A2D5de39c0013Aa2A4Df9,79749281406430014840,40.58658169227
0xd8dd084070A2B98C7ce0B05fee365130083bf5eA,79624867624121975496,40.5232641294
0x43aC62940E8dFC11b6C7C899a04CEE51c5a6178C,79551876582441678920,40.486117
0xb3467880204D2A2d5dbfF08Ee67584cDE9035253,79536465066460337425,40.47827365970467
0x0A26c08eAe58c03886E52e9497495659958D163D,79413066661228896237,40.415472849888
0x243D84ca1fbE1b985bA017c713E02d0A40B16960,79373065040115207580,40.395114935252
0xa220DaB9D9F408A8C262209b7dF9236373a25378,78748361185638600546,40.07718612666531
0x84A52402a4541e915c4f16Bc6d79a7Ba527f9814,78730219443683296277,40.0679533
0x770600876c9157Fd435e9CDc75CbC544Ce016adf,78596676074804790346,39.99998944183273
0x5DBb9401eeD0545e31348ab4dc73d256edC3a60D,78527735211972355955,39.964903558776
0x01b48EaD1Da2E3835f98128e911404a74f4EB061,78310411731340280994,39.85430171955227
0x6866d5862794B63C6a3d26EBaF6229563e38C55B,78210177884518614633,39.803289984516994
0xDfFDE0f254BEAda034f14383cfA01Cc9EAf959Fc,78069959925892177921,39.73192924581
0xC1F7f2306B88c9720139310B71AB4b7E23deA2a6,77850175004866713380,39.62007471252
0x180d6327d7Ed8B102f689cb4a32827085c41BDed,77810166276023835508,39.599713180567
0x0400D253cD441B535a90431ad91066A6A562b655,77716322317828812061,39.55195343391553
0x21ee40A8b02119B029e4b9FF5551213004B5bcDb,77333481360618947065,39.357115242136004
0x8334625170c2d848B3Af291E2350d5Dd6c1d5eA8,77068934227930199654,39.22248
0x6c8c8fdEA76833eA70618f2e3F4176d85A967B21,77032484888497023690,39.203929938276
0x1372ACF0Aa070f952160BFC768D9895a3CB06bdA,76886354584722880645,39.12956024607
0xF42F9572609930646105BD05629Cf33A92129D2D,76732899524623420007,39.051462785842396
0x5dFd35995326b4A3CCb3F0368D396A0E38AE4Eaa,76662903692154301893,39.01584
0xF6e6e99979885AF8116834DCb92B7Dfb3EbC3490,76588005274465459138,38.977722154991994
0xdEDc4F9bdd4CEB3d2CedEc2ef388C1722b956817,76382550459322970937,38.87316060294046
0xCFB0649283cdC540DaC31a3Db0c7f3126A5C6751,76356345244804245453,38.8598240554372
0x08a03D874863a08Cb8F7FE848f9D9168b22356e3,76322647307212989176,38.84267425705923
0xe298ea10a8bFe338de28a1Afe3691F4850968dC8,76309935751319500241,38.836205
0x5De57388204a5b02EbE81E0e2cEcC98f39414163,76224329413181962423,38.792637602590005
0xa9D66B4186Ba3D388E420DE49b54883736Bd3f78,76167055995119554268,38.7634896
0xB785154538e4ae671fd5767d8C13f2bBda9d5210,76160356412682560290,38.76008
0xF37F2a650647189BDCf128865013b328b4E8b6bf,76113803569742245259,38.736387990119994
0x50b35cbf7547668B6704CB88b0ea43563e3310Da,75833814646236291424,38.593894
0xe1d4E47487d5A625F2E138a86C1f31AD3E1656a4,75808158926398107269,38.580837105308
0x338AdaC56A844D3e1D82AcE91A25f68A540E8327,75795107795544680584,38.57419502930157
0xB5d3FA9A8e9bcefc821DcEc8cc0f702268E00714,75770140322615645800,38.561488402209605
0x6D28e2bdca50bE7dA112d2DAE8e8Ae0d9E8F60e9,75274635187701036898,38.309312341404
0x25f01Bf789d9cafFC8a49A6eC7C5BcEc358D2A5F,75076540477981922095,38.208496547493
0xf061C149383Da7d652Cc8c1EBF5b166D95ab0d48,74818798205779330601,38.07732448422399
0xd4a97997bFB6aedd1b65593b5DEF700d76cf24Ad,74792842248736789657,38.06411479064018
0x15A1B7c62D7fFDBFb0C2a5963A7cb1cdda17e806,74643585228694092848,37.98815382735282
0xbC4ed96cdd7Fa0e7DDbc5b2A9633FA52cE2d66DE,74640249420009098458,37.986456143445004
0x7d7a5e1Dec71f08162e06f14A24bb1e506D7573d,74639503423689703254,37.986076485596996
0x641a5dC5e43af108B831F221899FdF3f36498d59,74486561157188248217,37.90824
0x0D4040975B4dd1432ad845D947497Cef98c6BBAe,74482081076206128500,37.90595996475
0x8F4171a5d9540EeBe4bA9D021a6364d744514865,74195847694987733689,37.760288
0xaBAbE7C986a57792fFe17656DB76c99413A385B5,74149462075051587817,37.736681094462
0x18eBF0cd4c536A4a1243210D726F001fa8074ba9,73972543622904282756,37.6466424748743
0x309db58f4B1c7C3E5E3Bc81b492204C3e713EdE2,73968490775995732633,37.644579870682264
0xF60AD794295C667EeC880b6Ea1D8FF440e55d07e,73906537183825463444,37.61305
0xbEd1169908798D70B5F45f99DEe135A29E22CF72,73887781605818517505,37.603504775447
0xD8B88f6113BB9B13fCe34dd8CC45416F700aa66E,73881026248742713847,37.600066790214
0x6936509AdfD0c4a09e349ABD7C469A5e0232D994,73643444972122580339,37.479155206786004
0x4b61b0CAC387C5142930bF192414a00Fb24A7271,73588655917417398200,37.45127156438299
0x47047b80dE68Fda9513b512C51d3914924Db2577,73580668985176203023,37.447206797
0x3E94d17BCb03aC9eEfB845fFcAC60F4D07FFf09F,73555248997840678271,37.434269873
0xF298852F0F884EEd5Cb37A497C63fD35AD46f66d,73503901096357679990,37.40813752720938
0xe1bd4fEca082122dC17A653926Cb1020D9161e41,73458221625159993096,37.38489
0xbCe5AffccF480d795C6A5FeE8931f51A484723cB,73301993699779885105,37.30538135309772
0xe1eA3EdDC4c5EdAa52d4db5568F3DAfF6286747b,73283539438918438691,37.295989477048
0xD7C3145e016D280C89c6b3811EFcFFDe89c8D3b6,73123360629838288105,37.214470117808006
0x7D2F9a0D8D0e720a8A3b27Cd0B8b723B33225A6F,73074569545577645613,37.18963900595
0xb0CE09F2d9Cc45FF388615d5DDc3030a5A298eAF,72956208929413620012,37.12940206422
0xf486211168729d6C08730fC19c2E6058E154FDCd,72930636449725582793,37.11638753270788
0x922D0e855deed694fAB3CB5636ba8359BD03D242,72779181070468567327,37.03930776453265
0x75035605EEC4D44BB33f4BF1d56Dee48e27BAD5d,72612203314497918427,36.95432823601557
0x313fB22385Fc56AD37504AB6f3a2AcDdDe20cD5c,72570013392170110933,36.932856635282
0xA67721318cDcC75BD2377c18448C47647bE6460a,72567944787568322340,36.931803866051
0x8AB2808Cba3481532D9E9d3151eaF802d84dA65A,72529955337358742895,36.91247
0x479D1624d8d197C71201A742cDfA215D7384D002,72371752292514855753,36.831956161
0xF18B1AC4beBc52b423ffb25B8F677d51dd903B04,72231030734971383822,36.760339127086
0x44C052a1296EFBd5c12759404Ac1D6B4f7C52d8E,72033260360799616251,36.65968839637
0x09e304d7902Ce714B6fAf8EAF6d9a0c83Ef3553F,72004173099954329018,36.6448850969837
0xd4C144f04DA8Fa311fA427d4bBa19989d30CBa44,71965502962926834130,36.62520481086903
0xF34Ef78d04811B44949D70afC23155c8e27064B3,71938663245657011203,36.611545347631775
0xA02e46554797BcE9Ced90857d291d3bfc6962A5f,71826648515197803135,36.554538
0x63f53fd688190dBE131164633EB10b4bF6652f2d,71745995014971640558,36.51349123671929
0x86D7CA046E92406d07a485Dc6Ad4cc5A01659a62,71656590595097270580,36.467990892053
0xA7E0845A13E79e77e389B634C9dbAa499eCe73Bc,71638313465146879366,36.458689162748996
0x12b9EFB370341F4A7c2FEcB9B9F31B5834D547dD,71558712159436083766,36.41817788991912
0xeA3b9AA8b451be831ed8eD0f0c6cCA467f89bD60,71479548441909159351,36.377889317636
0x21D05dC5CEc6ab6d767129dF40982b7f9D8cFB40,71471131720378394903,36.373605818776
0x6d132B79c37B087fE3BEBaab1fcd1eF6aAadd6d1,71353635007169799565,36.31380854079289
0x7C04E5745C0858cecc4c114bcA24d7812d25228D,71298682908431345595,36.28584192084
0xee43FE167ef361ceF997D4A0A87B075626B457Ff,71228907511636506911,36.250331320716946
0x152dC5333CEa85DE1E58327972722aCeca76FD05,71093679316387152767,36.181510008514586
0x1321c4850013be963F9e51ECe8551eBf70482eFC,70939431317228596185,36.103009
0x889e1559B0Ce37d7d6dfD1c44047e34b6A67Da13,70819421028520920913,36.04193249497516
0x54432Aa4A208A6AAd30CA5501CdEE19505210906,70602466680298633150,35.93151851729
0x7d2F6fA4E4E631AE4cB2b894A8aCC22183ADaf83,70566550903254267268,35.91324
0x8Fe8A8D85FcC5DA39f1C0bC1FEB0de5c5A79f866,70518567619845214267,35.88882
0x8181432899253fA56fdfeb559a9DA64eC75d9f15,70368000509714093482,35.81219229617955
0x050F69aDf43d0A6FDBD878a22f13eE3Bf3399d0b,70325058435695908088,35.790337904962
0x8aD076d45f1CC75Fb2732F3c2e0FA3500fC4045D,70285099275896286031,35.77000160004539
0x2e38C7c205A1624Cb042E33c886Ca343C10C086D,70283629826933150753,35.76925375744
0xe862152d139D71CB2f43E4651D4c1A0dE05BFe1B,70281923199903914679,35.768385208456
0xb0DF4068cf27f3C1FA896C08428866bB708fFEd4,70199851211040680710,35.726616537668
0x0eb322cA9133a4D9a0432b38282424b5Bdca0d79,70103167523152109197,35.677411575220745
0x45b3ceABabCfb51816E5D380Be6c69dA4e202bc8,69597416879639212084,35.420021296
